vdc,ward,parcel_id,landuse, 
कोतवाली,2,272,कृषि क्षेत्र,
कोतवाली,2,273,आवासीय क्षेत्र,
कोतवाली,2,274,आवासीय क्षेत्र,
कोतवाली,2,299,आवासीय क्षेत्र,
कोतवाली,2,314,आवासीय क्षेत्र,
कोतवाली,2,315,कृषि क्षेत्र,
कोतवाली,2,316,कृषि क्षेत्र,
कोतवाली,2,317,कृषि क्षेत्र,
कोतवाली,2,318,कृषि क्षेत्र,
कोतवाली,2,320,आवासीय क्षेत्र,
कोतवाली,2,321,आवासीय क्षेत्र,
कोतवाली,2,322,आवासीय क्षेत्र,
कोतवाली,2,323,कृषि क्षेत्र,
कोतवाली,2,324,कृषि क्षेत्र,
कोतवाली,2,352,आवासीय क्षेत्र,
कोतवाली,2,358,कृषि क्षेत्र,
कोतवाली,2,359,आवासीय क्षेत्र,
कोतवाली,2,362,आवासीय क्षेत्र,
कोतवाली,2,363,आवासीय क्षेत्र,
कोतवाली,2,364,आवासीय क्षेत्र,
कोतवाली,2,367,आवासीय क्षेत्र,
कोतवाली,2,368,आवासीय क्षेत्र,
कोतवाली,2,373,आवासीय क्षेत्र,
कोतवाली,2,374,आवासीय क्षेत्र,
कोतवाली,2,375,आवासीय क्षेत्र,
कोतवाली,2,376,आवासीय क्षेत्र,
कोतवाली,2,377,कृषि क्षेत्र,
कोतवाली,2,379,आवासीय क्षेत्र,
कोतवाली,2,380,कृषि क्षेत्र,
कोतवाली,2,385,आवासीय क्षेत्र,
कोतवाली,2,392,आवासीय क्षेत्र,
कोतवाली,2,393,आवासीय क्षेत्र,
कोतवाली,2,398,आवासीय क्षेत्र,
कोतवाली,2,399,आवासीय क्षेत्र,
कोतवाली,2,408,कृषि क्षेत्र,
कोतवाली,2,421,आवासीय क्षेत्र,
कोतवाली,2,428,आवासीय क्षेत्र,
कोतवाली,2,429,आवासीय क्षेत्र,
कोतवाली,2,431,आवासीय क्षेत्र,
कोतवाली,2,432,आवासीय क्षेत्र,
कोतवाली,2,433,आवासीय क्षेत्र,
कोतवाली,2,434,आवासीय क्षेत्र,
कोतवाली,2,446,आवासीय क्षेत्र,
कोतवाली,2,447,आवासीय क्षेत्र,
कोतवाली,2,448,आवासीय क्षेत्र,
कोतवाली,2,449,आवासीय क्षेत्र,
कोतवाली,2,450,आवासीय क्षेत्र,
कोतवाली,2,451,आवासीय क्षेत्र,
कोतवाली,2,452,आवासीय क्षेत्र,
कोतवाली,2,453,आवासीय क्षेत्र,
कोतवाली,2,454,आवासीय क्षेत्र,
कोतवाली,2,455,आवासीय क्षेत्र,
कोतवाली,2,458,आवासीय क्षेत्र,
कोतवाली,2,459,आवासीय क्षेत्र,
कोतवाली,2,460,आवासीय क्षेत्र,
कोतवाली,2,461,आवासीय क्षेत्र,
कोतवाली,2,462,आवासीय क्षेत्र,
कोतवाली,2,465,आवासीय क्षेत्र,
कोतवाली,2,466,आवासीय क्षेत्र,
कोतवाली,2,480,आवासीय क्षेत्र,
कोतवाली,2,481,कृषि क्षेत्र,
कोतवाली,2,483,आवासीय क्षेत्र,
कोतवाली,2,484,आवासीय क्षेत्र,
कोतवाली,2,487,आवासीय क्षेत्र,
कोतवाली,2,488,कृषि क्षेत्र,
कोतवाली,2,488,आवासीय क्षेत्र,
कोतवाली,2,489,कृषि क्षेत्र,
कोतवाली,2,490,आवासीय क्षेत्र,
कोतवाली,2,492,आवासीय क्षेत्र,
कोतवाली,2,493,कृषि क्षेत्र,
कोतवाली,2,498,आवासीय क्षेत्र,
कोतवाली,2,499,आवासीय क्षेत्र,
कोतवाली,2,506,आवासीय क्षेत्र,
कोतवाली,2,507,आवासीय क्षेत्र,
कोतवाली,2,515,आवासीय क्षेत्र,
कोतवाली,2,526,कृषि क्षेत्र,
कोतवाली,2,528,कृषि क्षेत्र,
कोतवाली,2,529,कृषि क्षेत्र,
कोतवाली,2,530,कृषि क्षेत्र,
कोतवाली,2,531,कृषि क्षेत्र,
कोतवाली,2,532,कृषि क्षेत्र,
कोतवाली,2,533,कृषि क्षेत्र,
कोतवाली,2,534,आवासीय क्षेत्र,
कोतवाली,2,535,कृषि क्षेत्र,
कोतवाली,2,536,आवासीय क्षेत्र,
कोतवाली,2,537,आवासीय क्षेत्र,
कोतवाली,2,538,आवासीय क्षेत्र,
कोतवाली,2,543,आवासीय क्षेत्र,
कोतवाली,2,544,कृषि क्षेत्र,
कोतवाली,2,556,आवासीय क्षेत्र,
कोतवाली,2,557,आवासीय क्षेत्र,
कोतवाली,2,558,आवासीय क्षेत्र,
कोतवाली,2,573,आवासीय क्षेत्र,
कोतवाली,2,574,कृषि क्षेत्र,
कोतवाली,2,577,आवासीय क्षेत्र,
कोतवाली,2,578,आवासीय क्षेत्र,
कोतवाली,2,592,कृषि क्षेत्र,
कोतवाली,2,593,कृषि क्षेत्र,
कोतवाली,2,594,कृषि क्षेत्र,
कोतवाली,2,595,कृषि क्षेत्र,
कोतवाली,2,596,आवासीय क्षेत्र,
कोतवाली,2,597,आवासीय क्षेत्र,
कोतवाली,2,600,कृषि क्षेत्र,
कोतवाली,2,601,कृषि क्षेत्र,
कोतवाली,2,602,आवासीय क्षेत्र,
कोतवाली,2,603,आवासीय क्षेत्र,
कोतवाली,2,604,कृषि क्षेत्र,
कोतवाली,2,630,आवासीय क्षेत्र,
कोतवाली,2,631,आवासीय क्षेत्र,
कोतवाली,2,632,कृषि क्षेत्र,
कोतवाली,2,633,कृषि क्षेत्र,
कोतवाली,2,634,आवासीय क्षेत्र,
कोतवाली,2,635,आवासीय क्षेत्र,
कोतवाली,2,636,आवासीय क्षेत्र,
कोतवाली,2,637,आवासीय क्षेत्र,
कोतवाली,2,639,कृषि क्षेत्र,
कोतवाली,2,642,कृषि क्षेत्र,
कोतवाली,2,652,कृषि क्षेत्र,
कोतवाली,2,653,कृषि क्षेत्र,
कोतवाली,2,654,कृषि क्षेत्र,
कोतवाली,2,663,आवासीय क्षेत्र,
कोतवाली,2,664,आवासीय क्षेत्र,
कोतवाली,2,665,आवासीय क्षेत्र,
कोतवाली,2,666,आवासीय क्षेत्र,
कोतवाली,2,667,आवासीय क्षेत्र,
कोतवाली,2,668,कृषि क्षेत्र,
कोतवाली,2,669,कृषि क्षेत्र,
कोतवाली,2,670,कृषि क्षेत्र,
कोतवाली,2,671,आवासीय क्षेत्र,
कोतवाली,2,672,आवासीय क्षेत्र,
कोतवाली,2,673,आवासीय क्षेत्र,
कोतवाली,2,674,आवासीय क्षेत्र,
कोतवाली,2,679,कृषि क्षेत्र,
कोतवाली,2,680,कृषि क्षेत्र,
कोतवाली,2,681,कृषि क्षेत्र,
कोतवाली,2,682,कृषि क्षेत्र,
कोतवाली,2,683,कृषि क्षेत्र,
कोतवाली,2,684,आवासीय क्षेत्र,
कोतवाली,2,685,आवासीय क्षेत्र,
कोतवाली,2,686,कृषि क्षेत्र,
कोतवाली,2,687,कृषि क्षेत्र,
कोतवाली,2,688,आवासीय क्षेत्र,
कोतवाली,2,690,आवासीय क्षेत्र,
कोतवाली,2,691,आवासीय क्षेत्र,
कोतवाली,2,694,कृषि क्षेत्र,
कोतवाली,2,695,कृषि क्षेत्र,
कोतवाली,2,698,आवासीय क्षेत्र,
कोतवाली,2,699,आवासीय क्षेत्र,
कोतवाली,2,700,आवासीय क्षेत्र,
कोतवाली,2,701,आवासीय क्षेत्र,
कोतवाली,2,702,आवासीय क्षेत्र,
कोतवाली,2,703,आवासीय क्षेत्र,
कोतवाली,2,704,आवासीय क्षेत्र,
कोतवाली,2,705,आवासीय क्षेत्र,
कोतवाली,2,706,कृषि क्षेत्र,
कोतवाली,2,707,कृषि क्षेत्र,
कोतवाली,2,708,कृषि क्षेत्र,
कोतवाली,2,711,आवासीय क्षेत्र,
कोतवाली,2,712,आवासीय क्षेत्र,
कोतवाली,2,713,आवासीय क्षेत्र,
कोतवाली,2,714,आवासीय क्षेत्र,
कोतवाली,2,715,कृषि क्षेत्र,
कोतवाली,2,716,कृषि क्षेत्र,
कोतवाली,2,717,कृषि क्षेत्र,
कोतवाली,2,718,कृषि क्षेत्र,
कोतवाली,2,719,कृषि क्षेत्र,
कोतवाली,2,720,कृषि क्षेत्र,
कोतवाली,2,721,कृषि क्षेत्र,
कोतवाली,2,722,कृषि क्षेत्र,
कोतवाली,2,723,कृषि क्षेत्र,
कोतवाली,2,724,कृषि क्षेत्र,
कोतवाली,2,725,कृषि क्षेत्र,
कोतवाली,2,726,कृषि क्षेत्र,
कोतवाली,2,727,कृषि क्षेत्र,
कोतवाली,2,728,कृषि क्षेत्र,
कोतवाली,2,729,कृषि क्षेत्र,
कोतवाली,2,730,कृषि क्षेत्र,
कोतवाली,2,731,कृषि क्षेत्र,
कोतवाली,2,740,आवासीय क्षेत्र,
कोतवाली,2,741,आवासीय क्षेत्र,
कोतवाली,2,742,आवासीय क्षेत्र,
कोतवाली,2,743,आवासीय क्षेत्र,
कोतवाली,2,744,आवासीय क्षेत्र,
कोतवाली,2,745,आवासीय क्षेत्र,
कोतवाली,2,748,कृषि क्षेत्र,
कोतवाली,2,749,कृषि क्षेत्र,
कोतवाली,2,750,कृषि क्षेत्र,
कोतवाली,2,751,कृषि क्षेत्र,
कोतवाली,2,752,कृषि क्षेत्र,
कोतवाली,2,9981,कृषि क्षेत्र,
कोतवाली,2,9983,कृषि क्षेत्र,
कोतवाली,2,9984,कृषि क्षेत्र,
कोतवाली,2,9986,सार्वजनिक उपयोगको क्षेत्र,
कोतवाली,2,9987,कृषि क्षेत्र,
कोतवाली,2,9990,कृषि क्षेत्र,
कोतवाली,2,9991,कृषि क्षेत्र,
कोतवाली,2,9992,कृषि क्षेत्र,
कोतवाली,2,9996,कृषि क्षेत्र,
कोतवाली,2,9997,आवासीय क्षेत्र,
कोतवाली,2,9998,कृषि क्षेत्र,
कोतवाली,2 गाउँ,1,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,2,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,3,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,4,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,5,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,6,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,7,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,8,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,9,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,10,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,11,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,12,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,13,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,14,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,15,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,16,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,17,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,18,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,19,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,20,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,21,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,22,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,23,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,24,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,25,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,26,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,27,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,28,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,29,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,30,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,31,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,32,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,33,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,35,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,38,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,40,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,41,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,43,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,44,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,45,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,46,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,47,सार्वजनिक उपयोगको क्षेत्र,
कोतवाली,2 गाउँ,48,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,49,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,50,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,51,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,52,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,53,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,54,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,56,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,57,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,60,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,61,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,62,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,63,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,64,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,65,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,66,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,67,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,68,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,69,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,70,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,73,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,80,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,81,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,82,आवासीय क्षेत्र,
कोतवाली,2 गाउँ,83,आवासीय क्षेत्र,
कोतवाली,2 नहर,74,आवासीय क्षेत्र,
कोतवाली,2 नहर,86,आवासीय क्षेत्र,
कोतवाली,2 नहर,88,आवासीय क्षेत्र,
कोतवाली,2 नहर,89,आवासीय क्षेत्र,
कोतवाली,2 नहर,137,आवासीय क्षेत्र,
कोतवाली,2 नहर,146,आवासीय क्षेत्र,
कोतवाली,2 नहर,207,आवासीय क्षेत्र,
कोतवाली,2 नहर,278,सार्वजनिक उपयोगको क्षेत्र,
कोतवाली,2 नहर,279,आवासीय क्षेत्र,
कोतवाली,2 नहर,280,आवासीय क्षेत्र,
कोतवाली,2 नहर,281,आवासीय क्षेत्र,
कोतवाली,2 नहर,282,आवासीय क्षेत्र,
कोतवाली,2 नहर,283,आवासीय क्षेत्र,
कोतवाली,2 नहर,284,आवासीय क्षेत्र,
कोतवाली,2 नहर,285,आवासीय क्षेत्र,
कोतवाली,2 नहर,289,आवासीय क्षेत्र,
कोतवाली,2 नहर,290,आवासीय क्षेत्र,
कोतवाली,2 नहर,292,आवासीय क्षेत्र,
कोतवाली,2 नहर,294,आवासीय क्षेत्र,
कोतवाली,2 नहर,296,आवासीय क्षेत्र,
कोतवाली,2 नहर,296,आवासीय क्षेत्र,
कोतवाली,2 नहर,297,आवासीय क्षेत्र,
कोतवाली,2 नहर,299,आवासीय क्षेत्र,
कोतवाली,2 नहर,301,आवासीय क्षेत्र,
कोतवाली,2 नहर,302,आवासीय क्षेत्र,
कोतवाली,2 नहर,304,आवासीय क्षेत्र,
कोतवाली,2 नहर,305,आवासीय क्षेत्र,
कोतवाली,2 नहर,307,आवासीय क्षेत्र,
कोतवाली,2 नहर,308,आवासीय क्षेत्र,
कोतवाली,2 नहर,309,आवासीय क्षेत्र,
कोतवाली,2 नहर,310,आवासीय क्षेत्र,
कोतवाली,2 नहर,332,आवासीय क्षेत्र,
कोतवाली,2 नहर,381,आवासीय क्षेत्र,
कोतवाली,2 नहर,382,आवासीय क्षेत्र,
कोतवाली,2 नहर,383,आवासीय क्षेत्र,
कोतवाली,2 नहर,390,आवासीय क्षेत्र,
कोतवाली,2 नहर,400,आवासीय क्षेत्र,
कोतवाली,2 नहर,401,आवासीय क्षेत्र,
कोतवाली,2 नहर,402,आवासीय क्षेत्र,
कोतवाली,2 नहर,570,आवासीय क्षेत्र,
कोतवाली,2 नहर,571,आवासीय क्षेत्र,
कोतवाली,2 नहर,579,आवासीय क्षेत्र,
कोतवाली,2 नहर,580,आवासीय क्षेत्र,
कोतवाली,2 नहर,581,आवासीय क्षेत्र,
कोतवाली,2 नहर,583,आवासीय क्षेत्र,
कोतवाली,2 नहर,584,आवासीय क्षेत्र,
कोतवाली,2 नहर,605,आवासीय क्षेत्र,
कोतवाली,2 नहर,606,आवासीय क्षेत्र,
कोतवाली,2 नहर,607,आवासीय क्षेत्र,
कोतवाली,2 नहर,609,आवासीय क्षेत्र,
कोतवाली,2 नहर,617,आवासीय क्षेत्र,
कोतवाली,2 नहर,618,आवासीय क्षेत्र,
कोतवाली,2 नहर,619,आवासीय क्षेत्र,
कोतवाली,2 नहर,660,आवासीय क्षेत्र,
कोतवाली,2 नहर,661,आवासीय क्षेत्र,
कोतवाली,2 नहर,662,आवासीय क्षेत्र,
कोतवाली,2 नहर,675,आवासीय क्षेत्र,
कोतवाली,2 नहर,676,आवासीय क्षेत्र,
कोतवाली,2 नहर,692,आवासीय क्षेत्र,
कोतवाली,2 नहर,693,आवासीय क्षेत्र,
कोतवाली,2 नहर,696,आवासीय क्षेत्र,
कोतवाली,2 नहर,697,आवासीय क्षेत्र,
कोतवाली,2 नहर,709,आवासीय क्षेत्र,
कोतवाली,2 नहर,710,आवासीय क्षेत्र,
कोतवाली,2 नहर,736,आवासीय क्षेत्र,
कोतवाली,2 नहर,737,आवासीय क्षेत्र,
कोतवाली,2 नहर,999998,आवासीय क्षेत्र,
कोतवाली,2 नहर,999999,आवासीय क्षेत्र,
कोतवाली,3,3,कृषि क्षेत्र,
कोतवाली,3,5,कृषि क्षेत्र,
कोतवाली,3,7,कृषि क्षेत्र,
कोतवाली,3,8,कृषि क्षेत्र,
कोतवाली,3,9,कृषि क्षेत्र,
कोतवाली,3,10,कृषि क्षेत्र,
कोतवाली,3,11,कृषि क्षेत्र,
कोतवाली,3,13,कृषि क्षेत्र,
कोतवाली,3,15,कृषि क्षेत्र,
कोतवाली,3,16,कृषि क्षेत्र,
कोतवाली,3,20,कृषि क्षेत्र,
कोतवाली,3,22,कृषि क्षेत्र,
कोतवाली,3,23,कृषि क्षेत्र,
कोतवाली,3,26,कृषि क्षेत्र,
कोतवाली,3,28,कृषि क्षेत्र,
कोतवाली,3,29,कृषि क्षेत्र,
कोतवाली,3,31,कृषि क्षेत्र,
कोतवाली,3,37,कृषि क्षेत्र,
कोतवाली,3,48,कृषि क्षेत्र,
कोतवाली,3,49,कृषि क्षेत्र,
कोतवाली,3,53,कृषि क्षेत्र,
कोतवाली,3,54,आवासीय क्षेत्र,
कोतवाली,3,55,कृषि क्षेत्र,
कोतवाली,3,56,आवासीय क्षेत्र,
कोतवाली,3,57,आवासीय क्षेत्र,
कोतवाली,3,60,कृषि क्षेत्र,
कोतवाली,3,62,कृषि क्षेत्र,
कोतवाली,3,64,आवासीय क्षेत्र,
कोतवाली,3,65,आवासीय क्षेत्र,
कोतवाली,3,66,आवासीय क्षेत्र,
कोतवाली,3,67,आवासीय क्षेत्र,
कोतवाली,3,68,आवासीय क्षेत्र,
कोतवाली,3,70,आवासीय क्षेत्र,
कोतवाली,3,74,कृषि क्षेत्र,
कोतवाली,3,75,कृषि क्षेत्र,
कोतवाली,3,76,कृषि क्षेत्र,
कोतवाली,3,77,कृषि क्षेत्र,
कोतवाली,3,78,कृषि क्षेत्र,
कोतवाली,3,81,कृषि क्षेत्र,
कोतवाली,3,82,कृषि क्षेत्र,
कोतवाली,3,83,आवासीय क्षेत्र,
कोतवाली,3,85,आवासीय क्षेत्र,
कोतवाली,3,89,कृषि क्षेत्र,
कोतवाली,3,90,कृषि क्षेत्र,
कोतवाली,3,91,कृषि क्षेत्र,
कोतवाली,3,92,कृषि क्षेत्र,
कोतवाली,3,93,आवासीय क्षेत्र,
कोतवाली,3,95,आवासीय क्षेत्र,
कोतवाली,3,97,कृषि क्षेत्र,
कोतवाली,3,100,आवासीय क्षेत्र,
कोतवाली,3,101,आवासीय क्षेत्र,
कोतवाली,3,105,आवासीय क्षेत्र,
कोतवाली,3,106,कृषि क्षेत्र,
कोतवाली,3,107,कृषि क्षेत्र,
कोतवाली,3,108,कृषि क्षेत्र,
कोतवाली,3,109,कृषि क्षेत्र,
कोतवाली,3,111,आवासीय क्षेत्र,
कोतवाली,3,112,कृषि क्षेत्र,
कोतवाली,3,113,कृषि क्षेत्र,
कोतवाली,3,114,आवासीय क्षेत्र,
कोतवाली,3,115,आवासीय क्षेत्र,
कोतवाली,3,116,कृषि क्षेत्र,
कोतवाली,3,117,आवासीय क्षेत्र,
कोतवाली,3,119,आवासीय क्षेत्र,
कोतवाली,3,121,आवासीय क्षेत्र,
कोतवाली,3,122,आवासीय क्षेत्र,
कोतवाली,3,125,आवासीय क्षेत्र,
कोतवाली,3,127,कृषि क्षेत्र,
कोतवाली,3,130,कृषि क्षेत्र,
कोतवाली,3,131,कृषि क्षेत्र,
कोतवाली,3,132,कृषि क्षेत्र,
कोतवाली,3,133,आवासीय क्षेत्र,
कोतवाली,3,135,"नदी, खोला, ताल, सिमसार क्षेत्र",
कोतवाली,3,135,सार्वजनिक उपयोगको क्षेत्र,
कोतवाली,3,135,सार्वजनिक उपयोगको क्षेत्र,
कोतवाली,3,136,आवासीय क्षेत्र,
कोतवाली,3,138,आवासीय क्षेत्र,
कोतवाली,3,139,आवासीय क्षेत्र,
कोतवाली,3,140,आवासीय क्षेत्र,
कोतवाली,3,141,आवासीय क्षेत्र,
कोतवाली,3,143,कृषि क्षेत्र,
कोतवाली,3,144,कृषि क्षेत्र,
कोतवाली,3,146,आवासीय क्षेत्र,
कोतवाली,3,147,आवासीय क्षेत्र,
कोतवाली,3,147,कृषि क्षेत्र,
कोतवाली,3,148,कृषि क्षेत्र,
कोतवाली,3,149,कृषि क्षेत्र,
कोतवाली,3,153,आवासीय क्षेत्र,
कोतवाली,3,156,आवासीय क्षेत्र,
कोतवाली,3,157,आवासीय क्षेत्र,
कोतवाली,3,160,कृषि क्षेत्र,
कोतवाली,3,161,कृषि क्षेत्र,
कोतवाली,3,162,कृषि क्षेत्र,
कोतवाली,3,164,कृषि क्षेत्र,
कोतवाली,3,167,आवासीय क्षेत्र,
कोतवाली,3,168,कृषि क्षेत्र,
कोतवाली,3,169,कृषि क्षेत्र,
कोतवाली,3,170,कृषि क्षेत्र,
कोतवाली,3,172,कृषि क्षेत्र,
कोतवाली,3,173,कृषि क्षेत्र,
कोतवाली,3,179,कृषि क्षेत्र,
कोतवाली,3,179,कृषि क्षेत्र,
कोतवाली,3,180,कृषि क्षेत्र,
कोतवाली,3,182,कृषि क्षेत्र,
कोतवाली,3,183,कृषि क्षेत्र,
कोतवाली,3,186,कृषि क्षेत्र,
कोतवाली,3,187,कृषि क्षेत्र,
कोतवाली,3,188,आवासीय क्षेत्र,
कोतवाली,3,189,आवासीय क्षेत्र,
कोतवाली,3,190,कृषि क्षेत्र,
कोतवाली,3,198,कृषि क्षेत्र,
कोतवाली,3,205,आवासीय क्षेत्र,
कोतवाली,3,206,कृषि क्षेत्र,
कोतवाली,3,211,कृषि क्षेत्र,
कोतवाली,3,212,कृषि क्षेत्र,
कोतवाली,3,218,कृषि क्षेत्र,
कोतवाली,3,220,कृषि क्षेत्र,
कोतवाली,3,222,कृषि क्षेत्र,
कोतवाली,3,223,कृषि क्षेत्र,
कोतवाली,3,224,कृषि क्षेत्र,
कोतवाली,3,226,आवासीय क्षेत्र,
कोतवाली,3,227,आवासीय क्षेत्र,
कोतवाली,3,228,आवासीय क्षेत्र,
कोतवाली,3,231,कृषि क्षेत्र,
कोतवाली,3,234,आवासीय क्षेत्र,
कोतवाली,3,235,कृषि क्षेत्र,
कोतवाली,3,236,कृषि क्षेत्र,
कोतवाली,3,236,कृषि क्षेत्र,
कोतवाली,3,237,कृषि क्षेत्र,
कोतवाली,3,238,कृषि क्षेत्र,
कोतवाली,3,239,आवासीय क्षेत्र,
कोतवाली,3,242,आवासीय क्षेत्र,
कोतवाली,3,246,आवासीय क्षेत्र,
कोतवाली,3,247,कृषि क्षेत्र,
कोतवाली,3,248,आवासीय क्षेत्र,
कोतवाली,3,249,आवासीय क्षेत्र,
कोतवाली,3,249,कृषि क्षेत्र,
कोतवाली,3,250,आवासीय क्षेत्र,
कोतवाली,3,252,कृषि क्षेत्र,
कोतवाली,3,253,आवासीय क्षेत्र,
कोतवाली,3,254,आवासीय क्षेत्र,
कोतवाली,3,255,आवासीय क्षेत्र,
कोतवाली,3,256,कृषि क्षेत्र,
कोतवाली,3,257,आवासीय क्षेत्र,
कोतवाली,3,258,कृषि क्षेत्र,
कोतवाली,3,259,कृषि क्षेत्र,
कोतवाली,3,263,आवासीय क्षेत्र,
कोतवाली,3,265,कृषि क्षेत्र,
कोतवाली,3,266,कृषि क्षेत्र,
कोतवाली,3,267,कृषि क्षेत्र,
कोतवाली,3,268,कृषि क्षेत्र,
कोतवाली,3,270,आवासीय क्षेत्र,
कोतवाली,3,274,आवासीय क्षेत्र,
कोतवाली,3,275,आवासीय क्षेत्र,
कोतवाली,3,277,आवासीय क्षेत्र,
कोतवाली,3,278,आवासीय क्षेत्र,
कोतवाली,3,279,कृषि क्षेत्र,
कोतवाली,3,281,आवासीय क्षेत्र,
कोतवाली,3,282,आवासीय क्षेत्र,
कोतवाली,3,286,कृषि क्षेत्र,
कोतवाली,3,287,आवासीय क्षेत्र,
कोतवाली,3,292,आवासीय क्षेत्र,
कोतवाली,3,293,कृषि क्षेत्र,
कोतवाली,3,293,आवासीय क्षेत्र,
कोतवाली,3,294,कृषि क्षेत्र,
कोतवाली,3,295,आवासीय क्षेत्र,
कोतवाली,3,296,आवासीय क्षेत्र,
कोतवाली,3,303,कृषि क्षेत्र,
कोतवाली,3,304,कृषि क्षेत्र,
कोतवाली,3,305,कृषि क्षेत्र,
कोतवाली,3,306,कृषि क्षेत्र,
कोतवाली,3,307,कृषि क्षेत्र,
कोतवाली,3,307,कृषि क्षेत्र,
कोतवाली,3,308,कृषि क्षेत्र,
कोतवाली,3,308,कृषि क्षेत्र,
कोतवाली,3,309,कृषि क्षेत्र,
कोतवाली,3,310,कृषि क्षेत्र,
कोतवाली,3,311,कृषि क्षेत्र,
कोतवाली,3,312,कृषि क्षेत्र,
कोतवाली,3,315,कृषि क्षेत्र,
कोतवाली,3,316,कृषि क्षेत्र,
कोतवाली,3,320,कृषि क्षेत्र,
कोतवाली,3,325,कृषि क्षेत्र,
कोतवाली,3,326,कृषि क्षेत्र,
कोतवाली,3,327,कृषि क्षेत्र,
कोतवाली,3,328,कृषि क्षेत्र,
कोतवाली,3,331,कृषि क्षेत्र,
कोतवाली,3,332,कृषि क्षेत्र,
कोतवाली,3,333,कृषि क्षेत्र,
कोतवाली,3,334,कृषि क्षेत्र,
कोतवाली,3,335,कृषि क्षेत्र,
कोतवाली,3,336,कृषि क्षेत्र,
कोतवाली,3,337,आवासीय क्षेत्र,
कोतवाली,3,338,कृषि क्षेत्र,
कोतवाली,3,339,कृषि क्षेत्र,
कोतवाली,3,340,कृषि क्षेत्र,
कोतवाली,3,341,कृषि क्षेत्र,
कोतवाली,3,342,कृषि क्षेत्र,
कोतवाली,3,343,कृषि क्षेत्र,
कोतवाली,3,346,कृषि क्षेत्र,
कोतवाली,3,347,कृषि क्षेत्र,
कोतवाली,3,347,कृषि क्षेत्र,
कोतवाली,3,348,कृषि क्षेत्र,
